Date,Open,High,Low,Close,Volume
1970-01-01T00:00:00Z,26887.51171875,27141.240234375,26887.51171875,27101.80859375,1090627584.0
1970-01-01T00:00:00Z,27132.66796875,27222.978515625,27112.087890625,27194.37109375,596251648.0
1970-01-01T00:00:00Z,27201.294921875,27402.505859375,27172.671875,27393.357421875,1002702848.0
1970-01-01T00:00:00Z,27402.57421875,27414.734375,27218.24609375,27258.416015625,655408128.0
1970-01-01T00:00:00Z,27262.185546875,27296.96484375,27174.853515625,27296.96484375,445205504.0
1970-01-01T00:00:00Z,27276.9375,27343.091796875,27268.123046875,27268.5390625,196580352.0
1970-01-01T00:00:00Z,27277.021484375,27315.291015625,27217.197265625,27262.826171875,324374528.0
1970-01-01T00:00:00Z,27259.568359375,27276.580078125,26718.484375,26765.4765625,1254444032.0
1970-01-01T00:00:00Z,26772.41796875,26848.865234375,26660.5546875,26693.267578125,543165440.0
1970-01-01T00:00:00Z,26715.828125,26930.84765625,26697.92578125,26845.892578125,433640448.0
1970-01-01T00:00:00Z,26844.255859375,26844.517578125,26754.62109375,26777.376953125,80272384.0
1970-01-01T00:00:00Z,26771.59765625,26814.669921875,26745.44921875,26811.94140625,30862336.0
1970-01-01T00:00:00Z,26840.9453125,26876.2421875,26800.513671875,26876.2421875,90700800.0
1970-01-01T00:00:00Z,26881.130859375,26881.130859375,26744.166015625,26754.513671875,71982080.0
1970-01-01T00:00:00Z,26760.8515625,26788.244140625,26681.60546875,26694.05859375,0.0
1970-01-01T00:00:00Z,26684.23046875,26739.18359375,26682.615234375,26708.66796875,19319808.0
1970-01-01T00:00:00Z,26706.55859375,26814.08984375,26694.70703125,26814.08984375,0.0
1970-01-01T00:00:00Z,26823.06640625,26836.80859375,26798.93359375,26828.322265625,0.0
1970-01-01T00:00:00Z,26828.734375,26872.72265625,26819.064453125,26872.72265625,0.0
1970-01-01T00:00:00Z,26870.919921875,26870.919921875,26807.712890625,26807.712890625,24872960.0
1970-01-01T00:00:00Z,26806.201171875,26840.650390625,26771.271484375,26823.84375,13778944.0
1970-01-01T00:00:00Z,26833.849609375,26882.349609375,26824.29296875,26858.384765625,0.0
1970-01-01T00:00:00Z,26855.02734375,27034.96484375,26855.02734375,27034.96484375,245409792.0
1970-01-01T00:00:00Z,27073.09375,27427.666015625,27049.859375,27313.017578125,351968256.0
1970-01-01T00:00:00Z,27288.212890625,27317.912109375,27114.904296875,27170.08203125,0.0
1970-01-01T00:00:00Z,27177.201171875,27226.203125,27122.58203125,27219.365234375,0.0
1970-01-01T00:00:00Z,27240.173828125,27293.451171875,27088.193359375,27146.33203125,0.0
1970-01-01T00:00:00Z,27153.423828125,27211.716796875,26978.49609375,26978.49609375,0.0
1970-01-01T00:00:00Z,26979.375,27191.130859375,26918.318359375,27191.130859375,226272256.0
1970-01-01T00:00:00Z,27176.55859375,27488.763671875,27162.490234375,27436.025390625,761529344.0
1970-01-01T00:00:00Z,27431.53515625,27475.69140625,27262.423828125,27286.412109375,274199552.0
1970-01-01T00:00:00Z,27291.720703125,27291.720703125,27107.625,27188.673828125,0.0
1970-01-01T00:00:00Z,27170.056640625,27204.72265625,27103.580078125,27132.224609375,0.0
1970-01-01T00:00:00Z,27134.630859375,27202.33203125,27090.447265625,27200.333984375,0.0
1970-01-01T00:00:00Z,27202.34375,27206.814453125,27135.140625,27187.525390625,0.0
1970-01-01T00:00:00Z,27190.5546875,27191.607421875,27036.193359375,27159.375,119564288.0
1970-01-01T00:00:00Z,27161.826171875,27202.234375,27114.068359375,27200.59765625,0.0
1970-01-01T00:00:00Z,27199.61328125,27229.1796875,27183.53515625,27215.6484375,0.0
1970-01-01T00:00:00Z,27210.228515625,27255.080078125,27163.09375,27180.017578125,0.0
1970-01-01T00:00:00Z,27210.154296875,27349.701171875,27210.154296875,27349.701171875,149042176.0
1970-01-01T00:00:00Z,27347.904296875,27377.6875,27165.025390625,27168.15625,149050368.0
1970-01-01T00:00:00Z,27169.61328125,27203.380859375,27098.572265625,27120.984375,132497408.0
1970-01-01T00:00:00Z,27122.142578125,27153.91796875,27088.03515625,27111.3125,91198464.0
1970-01-01T00:00:00Z,27105.56640625,27106.89453125,27039.16015625,27039.16015625,90083328.0
1970-01-01T00:00:00Z,27026.283203125,27068.486328125,26960.91796875,27067.962890625,349562880.0
1970-01-01T00:00:00Z,27067.41796875,27130.896484375,27054.30078125,27099.36328125,62141440.0
1970-01-01T00:00:00Z,27107.65234375,27191.67578125,27097.65625,27191.67578125,0.0
1970-01-01T00:00:00Z,27189.80078125,27190.494140625,26971.001953125,27036.716796875,0.0
1970-01-01T00:00:00Z,27050.087890625,27077.388671875,26961.7578125,27071.201171875,0.0
1970-01-01T00:00:00Z,27081.876953125,27115.935546875,27068.0703125,27100.3515625,0.0
1970-01-01T00:00:00Z,27104.443359375,27131.859375,27025.23828125,27075.70703125,0.0
1970-01-01T00:00:00Z,27073.513671875,27190.453125,27031.255859375,27167.57421875,0.0
1970-01-01T00:00:00Z,27164.068359375,27210.412109375,27079.623046875,27146.99609375,0.0
1970-01-01T00:00:00Z,27128.380859375,27195.76953125,27104.408203125,27182.83984375,0.0
1970-01-01T00:00:00Z,27185.134765625,27201.1484375,27151.158203125,27162.9453125,0.0
1970-01-01T00:00:00Z,27162.794921875,27268.96484375,27162.794921875,27238.326171875,0.0
1970-01-01T00:00:00Z,27228.095703125,27289.771484375,27119.763671875,27178.345703125,559326208.0
1970-01-01T00:00:00Z,27166.748046875,27181.271484375,26864.08203125,26946.357421875,784877568.0
1970-01-01T00:00:00Z,26942.328125,27072.369140625,26942.328125,27072.369140625,65739776.0
1970-01-01T00:00:00Z,27094.49609375,27231.234375,27068.955078125,27133.921875,122962944.0
1970-01-01T00:00:00Z,27113.427734375,27122.5,27058.3359375,27099.75390625,121873408.0
1970-01-01T00:00:00Z,27098.53515625,27154.482421875,27083.13671875,27131.5546875,38480896.0
1970-01-01T00:00:00Z,27129.83984375,27152.939453125,27053.494140625,27053.494140625,50254848.0
1970-01-01T00:00:00Z,27051.994140625,27051.994140625,26984.078125,27028.373046875,67324928.0
1970-01-01T00:00:00Z,27027.544921875,27054.85546875,26944.951171875,26970.09765625,0.0
1970-01-01T00:00:00Z,26971.57421875,27023.37109375,26971.212890625,27022.046875,0.0
1970-01-01T00:00:00Z,27036.419921875,27106.505859375,27003.498046875,27095.580078125,8537088.0
1970-01-01T00:00:00Z,27098.591796875,27098.591796875,27045.884765625,27075.259765625,0.0
1970-01-01T00:00:00Z,27074.275390625,27074.275390625,27017.47265625,27069.623046875,0.0
1970-01-01T00:00:00Z,27072.947265625,27072.947265625,26983.216796875,26987.41796875,0.0
1970-01-01T00:00:00Z,26988.939453125,27011.8359375,26918.255859375,26927.673828125,31377408.0
1970-01-01T00:00:00Z,26924.716796875,26939.009765625,26711.72265625,26729.2109375,186655744.0
1970-01-01T00:00:00Z,26749.029296875,26786.099609375,26657.642578125,26657.642578125,371352576.0
1970-01-01T00:00:00Z,26656.58984375,26772.630859375,26656.58984375,26721.892578125,314744832.0
1970-01-01T00:00:00Z,26730.89453125,26762.751953125,26607.013671875,26641.03515625,536881152.0
1970-01-01T00:00:00Z,26640.583984375,26643.798828125,26401.75,26414.3125,814022656.0
1970-01-01T00:00:00Z,26413.439453125,26580.47265625,26389.30078125,26578.07421875,348301312.0
1970-01-01T00:00:00Z,26576.57421875,26646.451171875,26541.58984375,26606.060546875,266696704.0
1970-01-01T00:00:00Z,26590.94921875,26595.74609375,26548.3125,26595.74609375,72017920.0
1970-01-01T00:00:00Z,26579.32421875,26685.86328125,26578.984375,26662.625,0.0
1970-01-01T00:00:00Z,26650.9140625,26677.701171875,26612.69921875,26622.916015625,0.0
1970-01-01T00:00:00Z,26618.322265625,26621.3671875,26561.64453125,26621.3671875,0.0
1970-01-01T00:00:00Z,26610.025390625,26610.025390625,26520.314453125,26591.982421875,0.0
1970-01-01T00:00:00Z,26598.6171875,26626.4765625,26567.455078125,26593.66015625,0.0
1970-01-01T00:00:00Z,26611.267578125,26611.267578125,26554.84375,26583.955078125,0.0
1970-01-01T00:00:00Z,26587.8828125,26608.23046875,26554.328125,26567.2265625,0.0
1970-01-01T00:00:00Z,26564.056640625,26646.005859375,26495.533203125,26641.6796875,169185280.0
1970-01-01T00:00:00Z,26642.435546875,26660.759765625,26569.009765625,26632.12890625,0.0
1970-01-01T00:00:00Z,26629.794921875,26644.380859375,26568.818359375,26568.818359375,0.0
1970-01-01T00:00:00Z,26570.66796875,26632.326171875,26563.091796875,26626.3671875,65304576.0
1970-01-01T00:00:00Z,26624.375,26654.8828125,26619.400390625,26650.787109375,210726912.0
1970-01-01T00:00:00Z,26647.736328125,26651.30078125,26610.30078125,26651.30078125,93209600.0
1970-01-01T00:00:00Z,26659.443359375,26678.51171875,26606.146484375,26611.91015625,88607744.0
1970-01-01T00:00:00Z,26615.80078125,26693.603515625,26575.783203125,26681.646484375,88015872.0
1970-01-01T00:00:00Z,26671.287109375,26726.078125,26668.71484375,26672.140625,90531840.0
1970-01-01T00:00:00Z,26671.103515625,26671.25,26624.794921875,26638.888671875,0.0
1970-01-01T00:00:00Z,26638.501953125,26655.28515625,26592.7421875,26593.5234375,0.0
1970-01-01T00:00:00Z,26594.94140625,26650.421875,26594.94140625,26638.599609375,0.0
1970-01-01T00:00:00Z,26638.908203125,26650.666015625,26585.3671875,26585.759765625,0.0
1970-01-01T00:00:00Z,26585.95703125,26610.798828125,26569.54296875,26587.82421875,0.0
1970-01-01T00:00:00Z,26609.826171875,26675.509765625,26592.8046875,26660.853515625,0.0
1970-01-01T00:00:00Z,26679.21484375,26692.57421875,26634.451171875,26634.451171875,0.0
1970-01-01T00:00:00Z,26636.921875,26644.45703125,26586.33984375,26598.845703125,0.0
1970-01-01T00:00:00Z,26598.810546875,26625.18359375,26546.80859375,26586.5625,7960576.0
1970-01-01T00:00:00Z,26583.5,26604.908203125,26544.521484375,26594.39453125,40783872.0
1970-01-01T00:00:00Z,26594.767578125,26630.51171875,26537.8203125,26537.8203125,0.0
1970-01-01T00:00:00Z,26544.966796875,26558.150390625,26519.169921875,26533.45703125,0.0
1970-01-01T00:00:00Z,26534.673828125,26572.341796875,26495.931640625,26569.17578125,133820416.0
1970-01-01T00:00:00Z,26570.029296875,26584.322265625,26554.62890625,26581.19921875,17496064.0
1970-01-01T00:00:00Z,26583.8828125,26593.0234375,26559.98828125,26576.162109375,84369408.0
1970-01-01T00:00:00Z,26578.556640625,26617.77734375,26576.794921875,26599.560546875,0.0
1970-01-01T00:00:00Z,26602.642578125,26603.302734375,26561.6015625,26580.595703125,0.0
1970-01-01T00:00:00Z,26580.1484375,26582.38671875,26550.189453125,26554.33203125,0.0
1970-01-01T00:00:00Z,26549.552734375,26560.140625,26530.046875,26538.498046875,0.0
1970-01-01T00:00:00Z,26535.3828125,26554.998046875,26520.51953125,26550.34765625,0.0
1970-01-01T00:00:00Z,26550.833984375,26560.857421875,26549.56640625,26550.86328125,0.0
1970-01-01T00:00:00Z,26548.654296875,26578.21484375,26548.654296875,26576.783203125,0.0
1970-01-01T00:00:00Z,26576.677734375,26587.884765625,26541.935546875,26577.828125,0.0
1970-01-01T00:00:00Z,26582.57421875,26588.521484375,26560.099609375,26576.068359375,0.0
1970-01-01T00:00:00Z,26574.70703125,26581.78125,26558.744140625,26577.357421875,0.0
1970-01-01T00:00:00Z,26577.767578125,26582.541015625,26574.16015625,26576.34375,0.0
1970-01-01T00:00:00Z,26570.923828125,26579.974609375,26560.625,26579.974609375,0.0
1970-01-01T00:00:00Z,26577.171875,26587.4296875,26566.666015625,26576.341796875,0.0
1970-01-01T00:00:00Z,26580.310546875,26588.296875,26560.853515625,26581.396484375,0.0
1970-01-01T00:00:00Z,26578.9921875,26580.275390625,26561.685546875,26572.849609375,0.0
1970-01-01T00:00:00Z,26572.65625,26578.16796875,26554.875,26575.89453125,0.0
1970-01-01T00:00:00Z,26581.94140625,26602.744140625,26563.421875,26602.744140625,0.0
1970-01-01T00:00:00Z,26605.08984375,26611.859375,26578.8203125,26596.896484375,0.0
1970-01-01T00:00:00Z,26597.697265625,26634.185546875,26597.697265625,26613.771484375,0.0
1970-01-01T00:00:00Z,26618.591796875,26622.208984375,26610.47265625,26615.03125,0.0
1970-01-01T00:00:00Z,26614.46875,26618.97265625,26592.046875,26593.35546875,0.0
1970-01-01T00:00:00Z,26595.23828125,26601.888671875,26573.677734375,26575.75,0.0
1970-01-01T00:00:00Z,26575.14453125,26584.826171875,26570.12109375,26573.17578125,0.0
1970-01-01T00:00:00Z,26570.4140625,26582.033203125,26564.568359375,26579.787109375,0.0
1970-01-01T00:00:00Z,26579.373046875,26589.7734375,26566.900390625,26569.6875,0.0
1970-01-01T00:00:00Z,26573.587890625,26589.955078125,26564.216796875,26589.955078125,0.0
1970-01-01T00:00:00Z,26588.42578125,26593.58203125,26584.6875,26587.43359375,0.0
1970-01-01T00:00:00Z,26588.251953125,26592.697265625,26572.62109375,26573.603515625,0.0
1970-01-01T00:00:00Z,26574.6328125,26576.404296875,26564.896484375,26571.26953125,0.0
1970-01-01T00:00:00Z,26571.966796875,26574.1015625,26558.28125,26559.859375,27041792.0
1970-01-01T00:00:00Z,26560.828125,26564.82421875,26555.845703125,26558.31640625,0.0
1970-01-01T00:00:00Z,26556.404296875,26566.72265625,26554.5,26565.791015625,0.0
1970-01-01T00:00:00Z,26565.6953125,26583.74609375,26564.78125,26583.515625,0.0
1970-01-01T00:00:00Z,26592.5546875,26611.634765625,26585.587890625,26589.5859375,0.0
1970-01-01T00:00:00Z,26590.2890625,26591.806640625,26579.296875,26582.443359375,0.0
1970-01-01T00:00:00Z,26582.078125,26609.474609375,26581.099609375,26600.13671875,11681280.0
1970-01-01T00:00:00Z,26601.564453125,26612.7734375,26589.505859375,26608.513671875,3899904.0
1970-01-01T00:00:00Z,26609.19140625,26615.576171875,26591.94921875,26598.95703125,25581568.0
1970-01-01T00:00:00Z,26596.78125,26598.384765625,26585.599609375,26589.416015625,0.0
1970-01-01T00:00:00Z,26590.689453125,26596.9453125,26567.037109375,26579.681640625,0.0
1970-01-01T00:00:00Z,26580.52734375,26583.017578125,26565.375,26575.783203125,0.0
1970-01-01T00:00:00Z,26575.90234375,26695.900390625,26570.287109375,26679.279296875,107411456.0
1970-01-01T00:00:00Z,26668.04296875,26716.05859375,26472.98046875,26598.302734375,636283904.0
1970-01-01T00:00:00Z,26593.876953125,26593.876953125,26430.525390625,26456.1796875,485559808.0
1970-01-01T00:00:00Z,26451.451171875,26504.41015625,26423.712890625,26501.744140625,196293120.0
1970-01-01T00:00:00Z,26502.654296875,26521.38671875,26453.87890625,26520.697265625,1930752.0
1970-01-01T00:00:00Z,26521.111328125,26521.111328125,26477.66796875,26495.90625,0.0
1970-01-01T00:00:00Z,26495.53125,26495.53125,26231.875,26262.2109375,579333120.0
1970-01-01T00:00:00Z,26253.775390625,26253.775390625,26042.232421875,26219.494140625,866944512.0
1970-01-01T00:00:00Z,26241.994140625,26331.92578125,26172.798828125,26172.798828125,474972160.0
1970-01-01T00:00:00Z,26162.11328125,26244.947265625,26159.15625,26192.9609375,237194240.0
1970-01-01T00:00:00Z,26207.119140625,26230.052734375,26156.28125,26156.28125,238303232.0
1970-01-01T00:00:00Z,26155.71875,26189.48046875,26115.919921875,26141.822265625,160101376.0
1970-01-01T00:00:00Z,26142.927734375,26142.927734375,26076.138671875,26112.4140625,85356544.0
1970-01-01T00:00:00Z,26105.55859375,26161.404296875,26054.28125,26149.953125,275535872.0
1970-01-01T00:00:00Z,26144.421875,26181.677734375,26101.337890625,26172.314453125,171597824.0
1970-01-01T00:00:00Z,26182.365234375,26203.61328125,26106.751953125,26125.19140625,163175424.0
1970-01-01T00:00:00Z,26128.98828125,26136.810546875,26050.310546875,26066.146484375,196935680.0
1970-01-01T00:00:00Z,26059.931640625,26105.58203125,26050.685546875,26094.826171875,133740544.0
1970-01-01T00:00:00Z,26093.107421875,26102.77734375,26020.830078125,26063.38671875,212738048.0
1970-01-01T00:00:00Z,26064.984375,26107.955078125,26011.46875,26090.8515625,309270528.0
1970-01-01T00:00:00Z,26091.544921875,26181.07421875,26081.376953125,26161.03515625,236680192.0
1970-01-01T00:00:00Z,26153.703125,26169.421875,26113.931640625,26120.603515625,147249152.0
1970-01-01T00:00:00Z,26125.412109375,26286.408203125,26125.412109375,26233.19140625,542483456.0
1970-01-01T00:00:00Z,26235.75,26393.9296875,26235.75,26334.0546875,553159680.0
1970-01-01T00:00:00Z,26324.541015625,26364.681640625,26241.486328125,26357.564453125,273659904.0
1970-01-01T00:00:00Z,26358.19140625,26377.169921875,26320.68359375,26340.59375,0.0
1970-01-01T00:00:00Z,26331.18359375,26344.58203125,26275.5078125,26344.58203125,0.0
1970-01-01T00:00:00Z,26342.904296875,26421.5078125,26312.150390625,26314.82421875,43023360.0
1970-01-01T00:00:00Z,26293.626953125,26304.58203125,26262.833984375,26276.552734375,11256832.0
1970-01-01T00:00:00Z,26276.826171875,26289.900390625,26272.1640625,26284.7265625,0.0
1970-01-01T00:00:00Z,26284.98046875,26301.84765625,26274.083984375,26298.49609375,0.0
1970-01-01T00:00:00Z,26294.7578125,26298.62890625,26260.9453125,26275.384765625,0.0
1970-01-01T00:00:00Z,26265.51171875,26291.810546875,26233.109375,26284.5390625,0.0
1970-01-01T00:00:00Z,26291.001953125,26349.361328125,26281.150390625,26349.361328125,0.0
1970-01-01T00:00:00Z,26354.482421875,26389.884765625,26349.32421875,26359.181640625,29353984.0
1970-01-01T00:00:00Z,26356.2734375,26360.072265625,26331.375,26337.236328125,0.0
1970-01-01T00:00:00Z,26338.8359375,26347.46875,26308.255859375,26315.03515625,0.0
1970-01-01T00:00:00Z,26315.59765625,26325.90625,26271.73046875,26285.912109375,0.0
1970-01-01T00:00:00Z,26286.982421875,26286.982421875,26250.2265625,26268.06640625,0.0
1970-01-01T00:00:00Z,26266.91796875,26277.908203125,26253.263671875,26270.896484375,0.0
1970-01-01T00:00:00Z,26269.9921875,26319.62109375,26224.740234375,26263.697265625,0.0
1970-01-01T00:00:00Z,26266.908203125,26269.16015625,26223.01953125,26244.26953125,0.0
1970-01-01T00:00:00Z,26244.171875,26274.4453125,26195.5625,26252.998046875,0.0
1970-01-01T00:00:00Z,26267.388671875,26287.630859375,26201.224609375,26210.0859375,0.0
1970-01-01T00:00:00Z,26203.94140625,26247.7890625,26169.7734375,26189.6015625,60483584.0
1970-01-01T00:00:00Z,26178.84765625,26195.072265625,26119.607421875,26173.3671875,240730112.0
1970-01-01T00:00:00Z,26184.625,26184.625,26090.712890625,26125.03125,0.0
1970-01-01T00:00:00Z,26120.646484375,26277.69140625,26108.2890625,26223.01953125,0.0
1970-01-01T00:00:00Z,26219.806640625,26249.85546875,26140.94921875,26173.37890625,0.0
1970-01-01T00:00:00Z,26168.04296875,26184.88671875,26138.021484375,26152.501953125,0.0
1970-01-01T00:00:00Z,26170.91796875,26255.255859375,26166.7578125,26255.255859375,65527808.0
1970-01-01T00:00:00Z,26243.126953125,26275.591796875,26167.369140625,26167.369140625,0.0
1970-01-01T00:00:00Z,26144.796875,26179.07421875,26097.85546875,26157.24609375,141456384.0
1970-01-01T00:00:00Z,26156.888671875,26193.103515625,26148.541015625,26151.06640625,45772800.0
1970-01-01T00:00:00Z,26148.859375,26221.15234375,26148.0,26213.640625,71863296.0
1970-01-01T00:00:00Z,26209.498046875,26247.34765625,26198.7890625,26227.556640625,136475648.0
1970-01-01T00:00:00Z,26235.697265625,26254.505859375,26218.9765625,26254.505859375,7514112.0
1970-01-01T00:00:00Z,26252.2421875,26264.705078125,26215.470703125,26222.96875,0.0
1970-01-01T00:00:00Z,26221.8828125,26277.703125,26220.78515625,26277.703125,0.0
1970-01-01T00:00:00Z,26265.0859375,26270.876953125,26238.40625,26239.4453125,21793792.0
1970-01-01T00:00:00Z,26240.517578125,26246.17578125,26226.3671875,26240.12109375,9498624.0
1970-01-01T00:00:00Z,26239.166015625,26254.96484375,26228.83984375,26245.84765625,0.0
1970-01-01T00:00:00Z,26243.798828125,26249.3984375,26227.92578125,26230.283203125,0.0
1970-01-01T00:00:00Z,26229.08203125,26247.431640625,26215.376953125,26242.76171875,0.0
1970-01-01T00:00:00Z,26242.033203125,26370.23828125,26239.51171875,26345.166015625,214876672.0
1970-01-01T00:00:00Z,26377.78125,26453.5234375,26354.32421875,26416.583984375,533357568.0
1970-01-01T00:00:00Z,26426.248046875,26784.890625,26425.486328125,26728.158203125,1125031424.0
1970-01-01T00:00:00Z,26742.607421875,26815.51953125,26678.662109375,26707.330078125,672463872.0
1970-01-01T00:00:00Z,26701.767578125,26785.578125,26580.783203125,26580.783203125,225872896.0
1970-01-01T00:00:00Z,26604.6796875,26613.71875,26167.404296875,26190.568359375,992849920.0
1970-01-01T00:00:00Z,26171.884765625,26299.337890625,26166.376953125,26280.923828125,313266176.0
1970-01-01T00:00:00Z,26280.05859375,26293.052734375,26216.572265625,26216.572265625,0.0
1970-01-01T00:00:00Z,26221.29296875,26245.7109375,26155.083984375,26207.568359375,105510912.0
1970-01-01T00:00:00Z,26207.369140625,26261.173828125,26111.46484375,26246.046875,284753920.0
1970-01-01T00:00:00Z,26236.123046875,26274.376953125,26232.544921875,26243.888671875,0.0
1970-01-01T00:00:00Z,26243.99609375,26269.427734375,26212.65625,26239.4453125,0.0
1970-01-01T00:00:00Z,26240.8984375,26281.912109375,26233.53125,26261.8671875,0.0
1970-01-01T00:00:00Z,26262.935546875,26328.283203125,26262.935546875,26310.89453125,42846208.0
1970-01-01T00:00:00Z,26320.828125,26365.45703125,26287.779296875,26353.291015625,86649856.0
1970-01-01T00:00:00Z,26355.8125,26523.154296875,26351.2109375,26419.205078125,351946752.0
1970-01-01T00:00:00Z,26425.140625,26442.6953125,26351.26953125,26442.6953125,141746176.0
1970-01-01T00:00:00Z,26431.70703125,26501.578125,26361.626953125,26364.478515625,137626624.0
1970-01-01T00:00:00Z,26366.2109375,26370.52734375,26327.322265625,26361.8828125,80396288.0
1970-01-01T00:00:00Z,26356.763671875,26437.521484375,26332.72265625,26418.775390625,67162112.0
1970-01-01T00:00:00Z,26422.408203125,26463.462890625,26396.310546875,26425.74609375,147014656.0
