Date,Open,High,Low,Close,Volume
2023-10-18T10:00:00Z,28267.57,28418.48,28259.22,28374.12,1499.21692
2023-10-18T11:00:00Z,28374.13,28402.01,28332.27,28340.64,894.51671
2023-10-18T12:00:00Z,28340.65,28405.29,28283.05,28330.01,1370.29478
2023-10-18T13:00:00Z,28330.01,28384.65,28261.01,28325.63,1459.26254
2023-10-18T14:00:00Z,28325.62,28362.7,28142.87,28190.49,2948.97319
2023-10-18T15:00:00Z,28190.49,28285.61,28157.83,28247.45,1196.63533
2023-10-18T16:00:00Z,28247.46,28400.0,28230.2,28349.24,1587.18554
2023-10-18T17:00:00Z,28349.23,28437.41,28330.03,28330.04,1902.83162
2023-10-18T18:00:00Z,28330.04,28364.54,28281.5,28297.93,994.24167
2023-10-18T19:00:00Z,28297.92,28339.63,28241.2,28245.62,950.58463
2023-10-18T20:00:00Z,28245.63,28305.64,28190.81,28252.31,923.62685
2023-10-18T21:00:00Z,28252.31,28285.75,28215.0,28269.71,514.23953
2023-10-18T22:00:00Z,28269.71,28343.87,28247.23,28343.58,615.33591
2023-10-18T23:00:00Z,28343.59,28374.27,28303.62,28320.0,580.36133
2023-10-19T00:00:00Z,28320.0,28400.0,28288.52,28388.48,1103.6669
2023-10-19T01:00:00Z,28388.47,28418.0,28100.66,28238.53,2293.84945
2023-10-19T02:00:00Z,28238.54,28271.56,28169.26,28210.0,1072.68107
2023-10-19T03:00:00Z,28209.99,28262.23,28199.83,28260.0,648.64718
2023-10-19T04:00:00Z,28260.0,28287.15,28230.0,28286.75,703.44431
2023-10-19T05:00:00Z,28286.75,28349.39,28271.58,28308.38,846.84287
2023-10-19T06:00:00Z,28308.39,28326.16,28275.08,28291.15,700.75014
2023-10-19T07:00:00Z,28291.15,28339.72,28242.67,28330.82,832.90577
2023-10-19T08:00:00Z,28330.82,28375.47,28302.95,28325.21,901.75636
2023-10-19T09:00:00Z,28325.22,28411.33,28280.96,28400.01,1271.27758
2023-10-19T10:00:00Z,28400.0,28514.21,28375.86,28476.99,2017.38492
